Heating,DHWSystem,Doors,Windows,ACH,AboveGradeWall,FoundationWall,AtticCeilings,Electricity-kWh,NG-GJ
NGF_65%,GasInstantaneous,Solidwood,Single_pane,12,28,10.16,8.47,9127.1,168.1386
NGF_92%,GasInstantaneous,Solidwood,Single_pane,12,28,10.16,8.47,9126.9,116.9602
ASHP2,GasInstantaneous,Solidwood,Single_pane,12,28,10.16,8.47,21048,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,28,10.16,8.47,15376.5,142.8648
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,28,10.16,8.47,15376.3,91.7472
ASHP2,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,28,10.16,8.47,27281.3,0
NGF_65%,ElectricHP,Solidwood,Single_pane,12,28,10.16,8.47,12132.8,143.9364
NGF_92%,ElectricHP,Solidwood,Single_pane,12,28,10.16,8.47,12132.6,92.4882
ASHP2,ElectricHP,Solidwood,Single_pane,12,28,10.16,8.47,24129.4,0
NGF_65%,NGtank,Solidwood,Single_pane,12,28,10.16,40,9032,148.162
NGF_92%,NGtank,Solidwood,Single_pane,12,28,10.16,40,9031.8,109.212
ASHP2,NGtank,Solidwood,Single_pane,12,28,10.16,40,18637.1,36.4344
NGF_65%,GasInstantaneous,Solidwood,Single_pane,12,28,10.16,40,9042,140.5886
NGF_92%,GasInstantaneous,Solidwood,Single_pane,12,28,10.16,40,9041.8,99.8868
ASHP2,GasInstantaneous,Solidwood,Single_pane,12,28,10.16,40,18903.4,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,28,10.16,40,15294.7,115.2882
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,28,10.16,40,15294.5,74.6624
ASHP2,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,28,10.16,40,25138.4,0
NGF_65%,ElectricHP,Solidwood,Single_pane,12,28,10.16,40,12047.6,116.3332
NGF_92%,ElectricHP,Solidwood,Single_pane,12,28,10.16,40,12047.4,75.3844
ASHP2,ElectricHP,Solidwood,Single_pane,12,28,10.16,40,21981.3,0
NGF_65%,NGtank,Solidwood,Single_pane,12,28,10.16,50,9028,146.7978
NGF_92%,NGtank,Solidwood,Single_pane,12,28,10.16,50,9027.8,108.414
ASHP2,NGtank,Solidwood,Single_pane,12,28,10.16,50,18539.6,36.442
NGF_65%,GasInstantaneous,Solidwood,Single_pane,12,28,10.16,50,9038,139.1636
NGF_92%,GasInstantaneous,Solidwood,Single_pane,12,28,10.16,50,9037.8,99.0812
ASHP2,GasInstantaneous,Solidwood,Single_pane,12,28,10.16,50,18806.9,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,28,10.16,50,15291,113.8632
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,28,10.16,50,15290.8,73.8492
ASHP2,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,28,10.16,50,25042.2,0
NGF_65%,ElectricHP,Solidwood,Single_pane,12,28,10.16,50,12043.5,114.9538
NGF_92%,ElectricHP,Solidwood,Single_pane,12,28,10.16,50,12043.3,74.5712
ASHP2,ElectricHP,Solidwood,Single_pane,12,28,10.16,50,21884.6,0
NGF_65%,NGtank,Solidwood,Single_pane,12,28,10.16,60,9024.9,145.8136
NGF_92%,NGtank,Solidwood,Single_pane,12,28,10.16,60,9024.7,107.7984
ASHP2,NGtank,Solidwood,Single_pane,12,28,10.16,60,18460.5,36.4458
NGF_65%,GasInstantaneous,Solidwood,Single_pane,12,28,10.16,60,9034.9,137.7842
NGF_92%,GasInstantaneous,Solidwood,Single_pane,12,28,10.16,60,9034.7,98.4542
ASHP2,GasInstantaneous,Solidwood,Single_pane,12,28,10.16,60,18775.9,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,28,10.16,60,15288.2,112.48
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,28,10.16,60,15288,73.2222
ASHP2,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,28,10.16,60,25011.4,0
NGF_65%,ElectricHP,Solidwood,Single_pane,12,28,10.16,60,12040.4,113.5212
NGF_92%,ElectricHP,Solidwood,Single_pane,12,28,10.16,60,12040.2,73.9442
ASHP2,ElectricHP,Solidwood,Single_pane,12,28,10.16,60,21853.7,0
NGF_65%,NGtank,Solidwood,Single_pane,12,28,17,8.47,9073.3,161.7014
NGF_92%,NGtank,Solidwood,Single_pane,12,28,17,8.47,9073.1,117.3288
ASHP2,NGtank,Solidwood,Single_pane,12,28,17,8.47,19511.6,36.252
NGF_65%,GasInstantaneous,Solidwood,Single_pane,12,28,17,8.47,9083.9,153.6112
NGF_92%,GasInstantaneous,Solidwood,Single_pane,12,28,17,8.47,9083.7,108.3
ASHP2,GasInstantaneous,Solidwood,Single_pane,12,28,17,8.47,19816.7,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,28,17,8.47,15332.4,128.3336
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,28,17,8.47,15332.2,83.0832
ASHP2,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,28,17,8.47,26008,0
NGF_65%,ElectricHP,Solidwood,Single_pane,12,28,17,8.47,12089.7,130.7428
NGF_92%,ElectricHP,Solidwood,Single_pane,12,28,17,8.47,12089.5,83.8432
ASHP2,ElectricHP,Solidwood,Single_pane,12,28,17,8.47,22900.8,0
NGF_65%,NGtank,Solidwood,Single_pane,12,28,17,40,8993.3,135.47
NGF_92%,NGtank,Solidwood,Single_pane,12,28,17,40,8993.1,101.384
ASHP2,NGtank,Solidwood,Single_pane,12,28,17,40,17471.5,36.3812
NGF_65%,GasInstantaneous,Solidwood,Single_pane,12,28,17,40,9003.2,128.3146
NGF_92%,GasInstantaneous,Solidwood,Single_pane,12,28,17,40,9003.1,92.1044
ASHP2,GasInstantaneous,Solidwood,Single_pane,12,28,17,40,17769.3,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,28,17,40,15248.5,103.0256
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,28,17,40,15248.3,66.88
ASHP2,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,28,17,40,23997.1,0
NGF_65%,ElectricHP,Solidwood,Single_pane,12,28,17,40,12008.8,104.1162
NGF_92%,ElectricHP,Solidwood,Single_pane,12,28,17,40,12008.6,67.6058
ASHP2,ElectricHP,Solidwood,Single_pane,12,28,17,40,20847.7,0
NGF_65%,NGtank,Solidwood,Single_pane,12,28,17,50,8989.5,134.3756
NGF_92%,NGtank,Solidwood,Single_pane,12,28,17,50,8989.3,100.6278
ASHP2,NGtank,Solidwood,Single_pane,12,28,17,50,17370.5,36.385
NGF_65%,GasInstantaneous,Solidwood,Single_pane,12,28,17,50,8999.4,127.0074
NGF_92%,GasInstantaneous,Solidwood,Single_pane,12,28,17,50,8999.2,91.333
ASHP2,GasInstantaneous,Solidwood,Single_pane,12,28,17,50,17673.8,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,28,17,50,15245,101.6652
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,28,17,50,15244.8,66.1086
ASHP2,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,28,17,50,23906.8,0
NGF_65%,ElectricHP,Solidwood,Single_pane,12,28,17,50,12005,102.8318
NGF_92%,ElectricHP,Solidwood,Single_pane,12,28,17,50,12004.8,66.8344
ASHP2,ElectricHP,Solidwood,Single_pane,12,28,17,50,20753.2,0
NGF_65%,NGtank,Solidwood,Single_pane,12,28,17,60,8986.5,133.1748
NGF_92%,NGtank,Solidwood,Single_pane,12,28,17,60,8986.3,100.0426
ASHP2,NGtank,Solidwood,Single_pane,12,28,17,60,17311.4,36.3888
NGF_65%,GasInstantaneous,Solidwood,Single_pane,12,28,17,60,8996.4,126.0156
NGF_92%,GasInstantaneous,Solidwood,Single_pane,12,28,17,60,8996.3,90.7402
ASHP2,GasInstantaneous,Solidwood,Single_pane,12,28,17,60,17603,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,28,17,60,15242.3,100.7266
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,28,17,60,15242.1,65.5158
ASHP2,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,28,17,60,23831.3,0
NGF_65%,ElectricHP,Solidwood,Single_pane,12,28,17,60,12002,101.7716
NGF_92%,ElectricHP,Solidwood,Single_pane,12,28,17,60,12001.8,66.2378
ASHP2,ElectricHP,Solidwood,Single_pane,12,28,17,60,20683,0
NGF_65%,NGtank,Solidwood,Single_pane,12,31,10.16,8.47,9113,174.3136
NGF_92%,NGtank,Solidwood,Single_pane,12,31,10.16,8.47,9112.8,125.4266
ASHP2,NGtank,Solidwood,Single_pane,12,31,10.16,8.47,20699.2,36.385
NGF_65%,GasInstantaneous,Solidwood,Single_pane,12,31,10.16,8.47,9123.5,167.124
NGF_92%,GasInstantaneous,Solidwood,Single_pane,12,31,10.16,8.47,9123.4,116.2572
ASHP2,GasInstantaneous,Solidwood,Single_pane,12,31,10.16,8.47,20950,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,31,10.16,8.47,15373.1,141.8502
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,31,10.16,8.47,15372.9,91.0404
ASHP2,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,31,10.16,8.47,27183.4,0
NGF_65%,ElectricHP,Solidwood,Single_pane,12,31,10.16,8.47,12129.2,142.918
NGF_92%,ElectricHP,Solidwood,Single_pane,12,31,10.16,8.47,12129.1,91.7852
ASHP2,ElectricHP,Solidwood,Single_pane,12,31,10.16,8.47,24031.4,0
NGF_65%,NGtank,Solidwood,Single_pane,12,31,10.16,40,9028.5,147.1436
NGF_92%,NGtank,Solidwood,Single_pane,12,31,10.16,40,9028.3,108.509
ASHP2,NGtank,Solidwood,Single_pane,12,31,10.16,40,18537.2,36.4382
NGF_65%,GasInstantaneous,Solidwood,Single_pane,12,31,10.16,40,9038.5,139.5702
NGF_92%,GasInstantaneous,Solidwood,Single_pane,12,31,10.16,40,9038.3,99.1838
ASHP2,GasInstantaneous,Solidwood,Single_pane,12,31,10.16,40,18803.2,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,31,10.16,40,15291.3,114.266
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,31,10.16,40,15291.1,73.9518
ASHP2,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,31,10.16,40,25038.3,0
NGF_65%,ElectricHP,Solidwood,Single_pane,12,31,10.16,40,12044,115.311
NGF_92%,ElectricHP,Solidwood,Single_pane,12,31,10.16,40,12043.8,74.6738
ASHP2,ElectricHP,Solidwood,Single_pane,12,31,10.16,40,21881,0
NGF_65%,NGtank,Solidwood,Single_pane,12,31,10.16,50,9024.5,145.7832
NGF_92%,NGtank,Solidwood,Single_pane,12,31,10.16,50,9024.3,107.711
ASHP2,NGtank,Solidwood,Single_pane,12,31,10.16,50,18439.6,36.4458
NGF_65%,GasInstantaneous,Solidwood,Single_pane,12,31,10.16,50,9034.5,138.1452
NGF_92%,GasInstantaneous,Solidwood,Single_pane,12,31,10.16,50,9034.3,98.3744
ASHP2,GasInstantaneous,Solidwood,Single_pane,12,31,10.16,50,18752,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,31,10.16,50,15287.7,112.841
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,31,10.16,50,15287.5,73.1386
ASHP2,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,31,10.16,50,24987.5,0
NGF_65%,ElectricHP,Solidwood,Single_pane,12,31,10.16,50,12040,113.8822
NGF_92%,ElectricHP,Solidwood,Single_pane,12,31,10.16,50,12039.8,73.8606
ASHP2,ElectricHP,Solidwood,Single_pane,12,31,10.16,50,21829.8,0
NGF_65%,NGtank,Solidwood,Single_pane,12,31,10.16,60,9021.4,144.8028
NGF_92%,NGtank,Solidwood,Single_pane,12,31,10.16,60,9021.2,107.0954
ASHP2,NGtank,Solidwood,Single_pane,12,31,10.16,60,18360.3,36.4496
NGF_65%,GasInstantaneous,Solidwood,Single_pane,12,31,10.16,60,9031.4,136.762
NGF_92%,GasInstantaneous,Solidwood,Single_pane,12,31,10.16,60,9031.2,97.7474
ASHP2,GasInstantaneous,Solidwood,Single_pane,12,31,10.16,60,18613.7,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,31,10.16,60,15284.9,111.4578
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,31,10.16,60,15284.7,72.5116
ASHP2,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,31,10.16,60,24851.7,0
NGF_65%,ElectricHP,Solidwood,Single_pane,12,31,10.16,60,12036.8,112.499
NGF_92%,ElectricHP,Solidwood,Single_pane,12,31,10.16,60,12036.7,73.2336
ASHP2,ElectricHP,Solidwood,Single_pane,12,31,10.16,60,21752.9,0
NGF_65%,NGtank,Solidwood,Single_pane,12,31,17,8.47,9069.8,160.7096
NGF_92%,NGtank,Solidwood,Single_pane,12,31,17,8.47,9069.7,116.641
ASHP2,NGtank,Solidwood,Single_pane,12,31,17,8.47,19401.3,36.252
NGF_65%,GasInstantaneous,Solidwood,Single_pane,12,31,17,8.47,9080.4,152.6118
NGF_92%,GasInstantaneous,Solidwood,Single_pane,12,31,17,8.47,9080.3,107.6046
ASHP2,GasInstantaneous,Solidwood,Single_pane,12,31,17,8.47,19679,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,31,17,8.47,15329,127.3342
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,31,17,8.47,15328.8,82.3878
ASHP2,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,31,17,8.47,25911.3,0
NGF_65%,ElectricHP,Solidwood,Single_pane,12,31,17,8.47,12086.2,129.7396
NGF_92%,ElectricHP,Solidwood,Single_pane,12,31,17,8.47,12086,83.1478
ASHP2,ElectricHP,Solidwood,Single_pane,12,31,17,8.47,22762.8,0
NGF_65%,NGtank,Solidwood,Single_pane,12,31,17,40,8989.8,134.482
NGF_92%,NGtank,Solidwood,Single_pane,12,31,17,40,8989.7,100.7
ASHP2,NGtank,Solidwood,Single_pane,12,31,17,40,17373.8,36.3812
NGF_65%,GasInstantaneous,Solidwood,Single_pane,12,31,17,40,8999.8,127.376
NGF_92%,GasInstantaneous,Solidwood,Single_pane,12,31,17,40,8999.6,91.4128
ASHP2,GasInstantaneous,Solidwood,Single_pane,12,31,17,40,17668.7,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,31,17,40,15245.2,102.0262
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,31,17,40,15245,66.1884
ASHP2,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,31,17,40,23899.1,0
NGF_65%,ElectricHP,Solidwood,Single_pane,12,31,17,40,12005.4,103.1776
NGF_92%,ElectricHP,Solidwood,Single_pane,12,31,17,40,12005.2,66.9142
ASHP2,ElectricHP,Solidwood,Single_pane,12,31,17,40,20748.7,0
NGF_65%,NGtank,Solidwood,Single_pane,12,31,17,50,8986,133.0988
NGF_92%,NGtank,Solidwood,Single_pane,12,31,17,50,8985.9,99.9438
ASHP2,NGtank,Solidwood,Single_pane,12,31,17,50,17288.9,36.3888
NGF_65%,GasInstantaneous,Solidwood,Single_pane,12,31,17,50,8996,126.0118
NGF_92%,GasInstantaneous,Solidwood,Single_pane,12,31,17,50,8995.8,90.6414
ASHP2,GasInstantaneous,Solidwood,Single_pane,12,31,17,50,17577.7,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,31,17,50,15241.7,100.7228
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,31,17,50,15241.5,65.417
ASHP2,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,31,17,50,23805.9,0
NGF_65%,ElectricHP,Solidwood,Single_pane,12,31,17,50,12001.5,101.8324
NGF_92%,ElectricHP,Solidwood,Single_pane,12,31,17,50,12001.3,66.1428
ASHP2,ElectricHP,Solidwood,Single_pane,12,31,17,50,20654.9,0
NGF_65%,NGtank,Solidwood,Single_pane,12,31,17,60,8983.1,132.1222
NGF_92%,NGtank,Solidwood,Single_pane,12,31,17,60,8982.9,99.3586
ASHP2,NGtank,Solidwood,Single_pane,12,31,17,60,17185.6,36.3926
NGF_65%,GasInstantaneous,Solidwood,Single_pane,12,31,17,60,8993,125.02
NGF_92%,GasInstantaneous,Solidwood,Single_pane,12,31,17,60,8992.8,90.0486
ASHP2,GasInstantaneous,Solidwood,Single_pane,12,31,17,60,17504.7,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,31,17,60,15239,99.731
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,31,17,60,15238.8,64.8242
ASHP2,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,31,17,60,23733.1,0
NGF_65%,ElectricHP,Solidwood,Single_pane,12,31,17,60,11998.5,100.7722
NGF_92%,ElectricHP,Solidwood,Single_pane,12,31,17,60,11998.4,65.5462
ASHP2,ElectricHP,Solidwood,Single_pane,12,31,17,60,20584.5,0
NGF_65%,NGtank,Solidwood,Single_pane,12,38,10.16,8.47,9107,172.2464
NGF_92%,NGtank,Solidwood,Single_pane,12,38,10.16,8.47,9106.8,124.2258
ASHP2,NGtank,Solidwood,Single_pane,12,38,10.16,8.47,20513.5,36.385
NGF_65%,GasInstantaneous,Solidwood,Single_pane,12,38,10.16,8.47,9117.5,165.3836
NGF_92%,GasInstantaneous,Solidwood,Single_pane,12,38,10.16,8.47,9117.3,115.0488
ASHP2,GasInstantaneous,Solidwood,Single_pane,12,38,10.16,8.47,20775.6,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,38,10.16,8.47,15372.1,138.7228
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,38,10.16,8.47,15371.9,89.8282
ASHP2,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,38,10.16,8.47,27013.9,0
NGF_65%,ElectricHP,Solidwood,Single_pane,12,38,10.16,8.47,12123.2,141.1776
NGF_92%,ElectricHP,Solidwood,Single_pane,12,38,10.16,8.47,12123,90.573
ASHP2,ElectricHP,Solidwood,Single_pane,12,38,10.16,8.47,23862.7,0
NGF_65%,NGtank,Solidwood,Single_pane,12,38,10.16,40,9022.4,144.7268
NGF_92%,NGtank,Solidwood,Single_pane,12,38,10.16,40,9022.3,107.4108
ASHP2,NGtank,Solidwood,Single_pane,12,38,10.16,40,18349.3,36.5522
NGF_65%,GasInstantaneous,Solidwood,Single_pane,12,38,10.16,40,9032.4,137.4726
NGF_92%,GasInstantaneous,Solidwood,Single_pane,12,38,10.16,40,9032.2,97.964
ASHP2,GasInstantaneous,Solidwood,Single_pane,12,38,10.16,40,18614.7,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,38,10.16,40,15285.5,112.1684
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,38,10.16,40,15285.3,72.732
ASHP2,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,38,10.16,40,24850.1,0
NGF_65%,ElectricHP,Solidwood,Single_pane,12,38,10.16,40,12037.9,113.2096
NGF_92%,ElectricHP,Solidwood,Single_pane,12,38,10.16,40,12037.7,73.4502
ASHP2,ElectricHP,Solidwood,Single_pane,12,38,10.16,40,21692.2,0
NGF_65%,NGtank,Solidwood,Single_pane,12,38,10.16,50,9018.4,144.0998
NGF_92%,NGtank,Solidwood,Single_pane,12,38,10.16,50,9018.3,106.5064
ASHP2,NGtank,Solidwood,Single_pane,12,38,10.16,50,18231.3,36.4496
NGF_65%,GasInstantaneous,Solidwood,Single_pane,12,38,10.16,50,9028.4,136.0552
NGF_92%,GasInstantaneous,Solidwood,Single_pane,12,38,10.16,50,9028.2,97.1546
ASHP2,GasInstantaneous,Solidwood,Single_pane,12,38,10.16,50,18518.1,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,38,10.16,50,15281.9,110.7472
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,38,10.16,50,15281.7,71.9188
ASHP2,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,38,10.16,50,24753.9,0
NGF_65%,ElectricHP,Solidwood,Single_pane,12,38,10.16,50,12033.9,111.8606
NGF_92%,ElectricHP,Solidwood,Single_pane,12,38,10.16,50,12033.7,72.637
ASHP2,ElectricHP,Solidwood,Single_pane,12,38,10.16,50,21592.6,0
NGF_65%,NGtank,Solidwood,Single_pane,12,38,10.16,60,9015.4,142.7546
NGF_92%,NGtank,Solidwood,Single_pane,12,38,10.16,60,9015.2,105.887
ASHP2,NGtank,Solidwood,Single_pane,12,38,10.16,60,18172.9,36.4572
NGF_65%,GasInstantaneous,Solidwood,Single_pane,12,38,10.16,60,9025.3,135.0178
NGF_92%,GasInstantaneous,Solidwood,Single_pane,12,38,10.16,60,9025.1,96.5276
ASHP2,GasInstantaneous,Solidwood,Single_pane,12,38,10.16,60,18440.8,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,38,10.16,60,15279.1,109.6414
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,38,10.16,60,15278.9,71.2918
ASHP2,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,38,10.16,60,24679.6,0
NGF_65%,ElectricHP,Solidwood,Single_pane,12,38,10.16,60,12030.7,110.808
NGF_92%,ElectricHP,Solidwood,Single_pane,12,38,10.16,60,12030.6,72.01
ASHP2,ElectricHP,Solidwood,Single_pane,12,38,10.16,60,21515.9,0
NGF_65%,NGtank,Solidwood,Single_pane,12,38,17,8.47,9063.9,159.0072
NGF_92%,NGtank,Solidwood,Single_pane,12,38,17,8.47,9063.8,115.4592
ASHP2,NGtank,Solidwood,Single_pane,12,38,17,8.47,19208.6,36.2558
NGF_65%,GasInstantaneous,Solidwood,Single_pane,12,38,17,8.47,9074.5,150.556
NGF_92%,GasInstantaneous,Solidwood,Single_pane,12,38,17,8.47,9074.3,106.4114
ASHP2,GasInstantaneous,Solidwood,Single_pane,12,38,17,8.47,19535.8,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,38,17,8.47,15323.2,125.2784
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,38,17,8.47,15323,81.1946
ASHP2,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,38,17,8.47,25768.3,0
NGF_65%,ElectricHP,Solidwood,Single_pane,12,38,17,8.47,12080.3,127.6496
NGF_92%,ElectricHP,Solidwood,Single_pane,12,38,17,8.47,12080.1,81.9508
ASHP2,ElectricHP,Solidwood,Single_pane,12,38,17,8.47,22619.5,0
NGF_65%,NGtank,Solidwood,Single_pane,12,38,17,40,8984,132.4984
NGF_92%,NGtank,Solidwood,Single_pane,12,38,17,40,8983.8,99.5258
ASHP2,NGtank,Solidwood,Single_pane,12,38,17,40,17191.4,36.385
NGF_65%,GasInstantaneous,Solidwood,Single_pane,12,38,17,40,8993.9,125.6622
NGF_92%,GasInstantaneous,Solidwood,Single_pane,12,38,17,40,8993.7,90.2234
ASHP2,GasInstantaneous,Solidwood,Single_pane,12,38,17,40,17469.3,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,38,17,40,15239.5,100.3732
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,38,17,40,15239.3,64.999
ASHP2,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,38,17,40,23697.5,0
NGF_65%,ElectricHP,Solidwood,Single_pane,12,38,17,40,11999.4,101.4182
NGF_92%,ElectricHP,Solidwood,Single_pane,12,38,17,40,11999.2,65.721
ASHP2,ElectricHP,Solidwood,Single_pane,12,38,17,40,20579.7,0
NGF_65%,NGtank,Solidwood,Single_pane,12,38,17,50,8980.2,131.4078
NGF_92%,NGtank,Solidwood,Single_pane,12,38,17,50,8980,98.7696
ASHP2,NGtank,Solidwood,Single_pane,12,38,17,50,17090.5,36.3926
NGF_65%,GasInstantaneous,Solidwood,Single_pane,12,38,17,50,8990,124.298
NGF_92%,GasInstantaneous,Solidwood,Single_pane,12,38,17,50,8989.9,89.452
ASHP2,GasInstantaneous,Solidwood,Single_pane,12,38,17,50,17378.4,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,38,17,50,15236,99.009
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,38,17,50,15235.9,64.2276
ASHP2,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,38,17,50,23606.9,0
NGF_65%,ElectricHP,Solidwood,Single_pane,12,38,17,50,11995.6,100.1186
NGF_92%,ElectricHP,Solidwood,Single_pane,12,38,17,50,11995.4,64.9496
ASHP2,ElectricHP,Solidwood,Single_pane,12,38,17,50,20455.8,0
NGF_65%,NGtank,Solidwood,Single_pane,12,38,17,60,8977.2,130.4312
NGF_92%,NGtank,Solidwood,Single_pane,12,38,17,60,8977.1,98.1844
ASHP2,NGtank,Solidwood,Single_pane,12,38,17,60,17017.8,36.3964
NGF_65%,GasInstantaneous,Solidwood,Single_pane,12,38,17,60,8987.1,122.9794
NGF_92%,GasInstantaneous,Solidwood,Single_pane,12,38,17,60,8986.9,88.8592
ASHP2,GasInstantaneous,Solidwood,Single_pane,12,38,17,60,17320.7,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,38,17,60,15233.3,97.6904
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,38,17,60,15233.2,63.6348
ASHP2,elec_convential_tank_ef0.89,Solidwood,Single_pane,12,38,17,60,23549.4,0
NGF_65%,ElectricHP,Solidwood,Single_pane,12,38,17,60,11992.6,98.7278
NGF_92%,ElectricHP,Solidwood,Single_pane,12,38,17,60,11992.4,64.353
ASHP2,ElectricHP,Solidwood,Single_pane,12,38,17,60,20400.1,0
NGF_65%,NGtank,FiberglassCore,Single_pane,12,8.49,10.16,8.47,9198.9,200.4614
NGF_92%,NGtank,FiberglassCore,Single_pane,12,8.49,10.16,8.47,9198.7,142.6368
ASHP2,NGtank,FiberglassCore,Single_pane,12,8.49,10.16,8.47,23245.5,36.3546
NGF_65%,GasInstantaneous,FiberglassCore,Single_pane,12,8.49,10.16,8.47,9209.9,193.9482
NGF_92%,GasInstantaneous,FiberglassCore,Single_pane,12,8.49,10.16,8.47,9209.7,133.5928
ASHP2,GasInstantaneous,FiberglassCore,Single_pane,12,8.49,10.16,8.47,23514.5,25.08
NGF_65%,elec_convential_tank_ef0.89,FiberglassCore,Single_pane,12,8.49,10.16,8.47,15457.6,168.6592
NGF_92%,elec_convential_tank_ef0.89,FiberglassCore,Single_pane,12,8.49,10.16,8.47,15457.4,108.3684
ASHP2,elec_convential_tank_ef0.89,FiberglassCore,Single_pane,12,8.49,10.16,8.47,29745.8,0
NGF_65%,ElectricHP,FiberglassCore,Single_pane,12,8.49,10.16,8.47,12215.7,169.7726
NGF_92%,ElectricHP,FiberglassCore,Single_pane,12,8.49,10.16,8.47,12215.5,109.1398
ASHP2,ElectricHP,FiberglassCore,Single_pane,12,8.49,10.16,8.47,26597.7,0
NGF_65%,NGtank,FiberglassCore,Single_pane,12,8.49,10.16,40,9114.8,173.5004
NGF_92%,NGtank,FiberglassCore,Single_pane,12,8.49,10.16,40,9114.6,125.7762
